date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:32:40	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.a3.delayed	(from https://www.sagdiclar.com/company/our-brands)
20:32:40	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.a4.delayed	(from https://www.sagdiclar.com/company/our-brands)
20:32:40	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.a5.delayed	(from https://www.sagdiclar.com/company/our-values)
20:32:40	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.a6.delayed	(from https://www.sagdiclar.com/company/our-values)
20:32:40	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.a7.delayed	(from https://www.sagdiclar.com/company/our-history)
20:32:40	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.a8.delayed	(from https://www.sagdiclar.com/company/our-history)
20:32:40	3270/3270	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Sep%202025%2017:32:41%20GMT	https://www.sagdiclar.com/our-companies/frontend/image/favicon.png	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/our-companies/frontend/image/favicon.png	(from https://www.sagdiclar.com/our-companies/sagdiclar-fishing)
20:32:40	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.aa.delayed	(from https://www.sagdiclar.com/our-companies/sagdiclar-fishing)
20:32:40	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.ab.delayed	(from https://www.sagdiclar.com/our-companies/sagdiclar-fishing)
20:32:41	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.ac.delayed	(from https://www.sagdiclar.com/our-companies/ideal-hipermarkets)
20:32:41	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.ad.delayed	(from https://www.sagdiclar.com/our-companies/ideal-hipermarkets)
20:32:41	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.ae.delayed	(from https://www.sagdiclar.com/our-companies/balik-ye-restaurants)
20:32:41	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.af.delayed	(from https://www.sagdiclar.com/our-companies/balik-ye-restaurants)
20:32:41	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.b0.delayed	(from https://www.sagdiclar.com/our-companies/save-as)
20:32:41	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.b1.delayed	(from https://www.sagdiclar.com/our-companies/save-as)
20:32:41	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.b2.delayed	(from https://www.sagdiclar.com/our-activity-fields/restaurant)
20:32:41	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.b3.delayed	(from https://www.sagdiclar.com/our-activity-fields/restaurant)
20:32:41	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.b4.delayed	(from https://www.sagdiclar.com/our-activity-fields/wholesaleretail-sale)
20:32:41	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.b5.delayed	(from https://www.sagdiclar.com/our-activity-fields/wholesaleretail-sale)
20:32:41	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/TR	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/TR.b6.delayed	(from https://www.sagdiclar.com/our-activity-fields/food)
20:32:41	0/-1	---M--	302	error ('')			https://www.sagdiclar.com/set-language/EN	C:/Users/emin1/Desktop/Site%20Kopyalama/EnesAbi2/www.sagdiclar.com/set-language/EN.b7.delayed	(from https://www.sagdiclar.com/our-activity-fields/food)
